"","course_code","course_name","domestic_fee","international_fee","start_date","end_date","points","link"
"3516","ACCT680-21W (C)","Research Project","$1,985.00","NULL","Monday, 22 February 2021","Sunday, 14 November 2021","30 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT680&occurrence=21W(C)&year=2021"
"3517","ACCT690-21A (C)","MCom Thesis","$7,432.00","NULL","NULL","NULL","120 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT690&occurrence=21A(C)&year=2021"
"3518","ACCT694-21A (C)","MCom Thesis","$5,574.00","NULL","NULL","NULL","90 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT694&occurrence=21A(C)&year=2021"
"3519","ACCT790-21A (C)","Accounting PhD","$7,432.00","NULL","NULL","NULL","120 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT790&occurrence=21A(C)&year=2021"
"3520","FINC650-21S2 (C)","Corporate Governance","$992.00","NULL","Monday, 19 July 2021","Sunday, 14 November 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=FINC650&occurrence=21S2(C)&year=2021"
"3521","INFO614-21S1 (C)","Research Methodology and Epistemology","$1,985.00","NULL","Monday, 22 February 2021","Sunday, 27 June 2021","30 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=INFO614&occurrence=21S1(C)&year=2021"
"3522","ACCT212","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT212&year=2021"
"3523","ACCT342","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT342&year=2021"
"3524","ACCT365","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT365&year=2021"
"3525","ACCT367","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT367&year=2021"
"3526","ACCT368","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT368&year=2021"
"3527","ACCT369","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT369&year=2021"
"3528","ACCT621","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT621&year=2021"
"3529","ACCT622","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT622&year=2021"
"3530","ACCT625","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT625&year=2021"
"3531","ACCT627","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT627&year=2021"
"3532","ACCT632","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT632&year=2021"
"3533","ACCT641","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT641&year=2021"
"3534","ACCT644","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT644&year=2021"
"3535","ACCT656","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT656&year=2021"
"3536","ACCT657","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ACCT657&year=2021"
"3537","EURO456","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=EURO456&year=2021"
"3538","FINC649","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=FINC649&year=2021"
"3539","ENAE601-21S1 (C)","Whole Building Behaviour and Performance","$1,114.00","NULL","Monday, 22 February 2021","Sunday, 27 June 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE601&occurrence=21S1(C)&year=2021"
"3540","ENAE602-21S1 (C)","Collaborative Building Design Studio","$1,114.00","NULL","Monday, 22 February 2021","Sunday, 27 June 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE602&occurrence=21S1(C)&year=2021"
"3541","ENAE602-21X2 (C)","Collaborative Building Design Studio","$1,114.00","NULL","Monday, 2 August 2021","Sunday, 14 November 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE602&occurrence=21X2(C)&year=2021"
"3542","ENAE603-21X2 (C)","Structural Design Practice","$1,114.00","NULL","Monday, 2 August 2021","Sunday, 14 November 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE603&occurrence=21X2(C)&year=2021"
"3543","ENAE604-21X2 (C)","Structural Assessment and Retrofit","$1,114.00","NULL","Monday, 2 August 2021","Sunday, 14 November 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE604&occurrence=21X2(C)&year=2021"
"3544","ENAE605-21S1 (C)","Sustainable Building Design Practice","$1,114.00","NULL","Monday, 22 February 2021","Sunday, 27 June 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE605&occurrence=21S1(C)&year=2021"
"3545","ENAE606-21S1 (C)","Building Modelling and Integrated Design","$1,114.00","NULL","Monday, 22 February 2021","Sunday, 27 June 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE606&occurrence=21S1(C)&year=2021"
"3546","ENAE606-21S2 (C)","Building Modelling and Integrated Design","$1,114.00","NULL","Monday, 19 July 2021","Sunday, 14 November 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE606&occurrence=21S2(C)&year=2021"
"3547","ENAE609-21S1 (C)","Building Envelope Design and Engineering","$1,114.00","NULL","Monday, 22 February 2021","Sunday, 27 June 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE609&occurrence=21S1(C)&year=2021"
"3548","ENAE609-21S2 (C)","Building Envelope Design and Engineering","$1,114.00","NULL","Monday, 19 July 2021","Sunday, 14 November 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE609&occurrence=21S2(C)&year=2021"
"3549","ENAE610-21S1 (C)","Building Sustainability Assessment","$1,114.00","NULL","Monday, 22 February 2021","Sunday, 27 June 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE610&occurrence=21S1(C)&year=2021"
"3550","ENAE620-21S1 (C)","Integrated Building Design Project","$1,114.00","NULL","Monday, 22 February 2021","Sunday, 27 June 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE620&occurrence=21S1(C)&year=2021"
"3551","ENAE620-21S2 (C)","Integrated Building Design Project","$1,114.00","NULL","Monday, 19 July 2021","Sunday, 14 November 2021","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE620&occurrence=21S2(C)&year=2021"
"3552","ENAE601","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE601&year=2021"
"3553","ENAE605","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE605&year=2021"
"3554","ENAE607","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE607&year=2021"
"3555","ENAE608","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE608&year=2021"
"3556","ENAE611","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE611&year=2021"
"3557","ENAE612","NULL","NULL","NULL","NULL","NULL","15 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ENAE612&year=2021"
"3558","ARTC401-21A (C)","Practicum","$1,999.00","NULL","NULL","NULL","30 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ARTC401&occurrence=21A(C)&year=2021"
"3559","ARTC401-21S1 (C)","Practicum","$1,999.00","NULL","Monday, 22 February 2021","Sunday, 27 June 2021","30 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ARTC401&occurrence=21S1(C)&year=2021"
"3560","ARTC401-21S2 (C)","Practicum","$1,999.00","NULL","Monday, 19 July 2021","Sunday, 14 November 2021","30 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ARTC401&occurrence=21S2(C)&year=2021"
"3561","ARTC402-21S1 (C)","Never Neutral: Museums in Context","$1,999.00","NULL","Monday, 22 February 2021","Sunday, 27 June 2021","30 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ARTC402&occurrence=21S1(C)&year=2021"
"3562","ARTC404-21A (C)","Special Project","$1,999.00","NULL","NULL","NULL","30 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ARTC404&occurrence=21A(C)&year=2021"
"3563","ARTC404-21S1 (C)","Special Project","$1,999.00","NULL","Monday, 22 February 2021","Sunday, 27 June 2021","30 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ARTC404&occurrence=21S1(C)&year=2021"
"3564","ARTC404-21S2 (C)","Special Project","$1,999.00","NULL","Monday, 19 July 2021","Sunday, 14 November 2021","30 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ARTC404&occurrence=21S2(C)&year=2021"
"3565","ARTH417-21S1 (C)","Never Neutral: Museums in Context","$1,905.00","NULL","Monday, 22 February 2021","Sunday, 27 June 2021","30 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=ARTH417&occurrence=21S1(C)&year=2021"
"3566","MBAD653-21T3 (C)","Negotiating Business Development Across Cultures","$1,616.00","NULL","Monday, 6 September 2021","Sunday, 28 November 2021","10 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=MBAD653&occurrence=21T3(C)&year=2021"
"3567","MBAD601","NULL","NULL","NULL","NULL","NULL","10 points","https://www.canterbury.ac.nz/courseinfo/GetCourseDetails.aspx?course=MBAD601&year=2021"
